layer3	KEGG_ID	C00085	layer2	shared.name	rn:R00352	allosteric_activator	ec:2.3.3.8
layer3	KEGG_ID	C00092	layer2	shared.name	rn:R00352	allosteric_activator	ec:2.3.3.8
layer3	KEGG_ID	C00354	layer2	shared.name	rn:R00352	allosteric_activator	ec:2.3.3.8
layer3	KEGG_ID	C00665	layer2	shared.name	rn:R00352	allosteric_activator	ec:2.3.3.8
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R00352	allosteric_inhibitor	ec:2.3.3.8
layer3	KEGG_ID	C00092	layer2	shared.name	rn:R02111	allosteric_inhibitor	ec:2.4.1.1
layer3	KEGG_ID	C00092	layer2	shared.name	rn:R06050	allosteric_inhibitor	ec:2.4.1.1
layer3	KEGG_ID	C00092	layer2	shared.name	rn:R06185	allosteric_inhibitor	ec:2.4.1.1
layer3	KEGG_ID	C00092	layer2	shared.name	rn:R01821	allosteric_inhibitor	ec:2.4.1.1
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R06051	allosteric_activator	ec:2.4.1.11
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R00292	allosteric_activator	ec:2.4.1.11
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R06051	allosteric_activator	ec:2.4.1.11
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R00292	allosteric_activator	ec:2.4.1.11
layer3	KEGG_ID	C00092	layer2	shared.name	rn:R06051	allosteric_activator	ec:2.4.1.11
layer3	KEGG_ID	C00092	layer2	shared.name	rn:R00292	allosteric_activator	ec:2.4.1.11
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R06051	allosteric_activator	ec:2.4.1.11
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R00292	allosteric_activator	ec:2.4.1.11
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R00694	allosteric_activator	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R00734	allosteric_activator	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R00895	allosteric_activator	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R00896	allosteric_activator	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R02433	allosteric_activator	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R02619	allosteric_activator	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R05052	allosteric_activator	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R00355	allosteric_activator	ec:2.6.1.1
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R00895	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R00896	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R02433	allosteric_inhibitor	ec:2.6.1.1
