layer3	node	KEGG_ID	C00092	layer2	edge	shared.name	ec:5.5.1.4	inhibitor
layer3	node	KEGG_ID	C00249	layer2	edge	shared.name	ec:6.2.1.3	inhibitor
layer3	node	KEGG_ID	C01595	layer2	edge	shared.name	ec:6.2.1.3	inhibitor
layer3	node	KEGG_ID	C00026	layer2	edge	shared.name	ec:6.2.1.5	inhibitor
layer3	node	KEGG_ID	C00025	layer2	edge	shared.name	ec:6.3.1.2	activator
layer3	node	KEGG_ID	C00041	layer2	edge	shared.name	ec:6.3.1.2	inhibitor
layer3	node	KEGG_ID	C00217	layer2	edge	shared.name	ec:6.3.2.2	inhibitor
layer3	node	KEGG_ID	C00354	layer2	edge	shared.name	ec:6.3.4.4	inhibitor
layer3	node	KEGG_ID	C00402	layer2	edge	shared.name	ec:6.3.4.5	inhibitor
layer3	node	KEGG_ID	C00025	layer2	edge	shared.name	ec:6.3.5.3	inhibitor
layer3	node	KEGG_ID	C00025	layer2	edge	shared.name	ec:6.3.5.4	inhibitor
layer3	node	KEGG_ID	C00149	layer2	edge	shared.name	ec:6.3.5.4	inhibitor
layer3	node	KEGG_ID	C00402	layer2	edge	shared.name	ec:6.3.5.4	inhibitor
layer3	node	KEGG_ID	C00025	layer2	edge	shared.name	ec:6.3.5.5	inhibitor
layer3	node	KEGG_ID	C00041	layer2	edge	shared.name	ec:6.3.5.5	inhibitor
layer3	node	KEGG_ID	C00134	layer2	edge	shared.name	ec:6.3.5.5	inhibitor
